"인증업체코드","인증분야","인증분야명","업체명","X좌표","Y좌표","주소","전화"
"4227","1","위생등급제","경포수산","127.1333112222","37.5235732123","서울특별시 강동구 양재대로83길 18 1층 (성내동)",""
"4228","2","채식메뉴음식점","(주)본뽀스또","127.04230032859465","37.524559896167204","서울특별시 강남구 선릉로152길 33 (청담동지하1층지상12층)","02-544-4081"
"4229","1","위생등급제","불삼시대","126.9282068651","37.4851176631","서울특별시 관악구 신림로65길 24 (신림동)",""
"4230","10","안심마트","롯데쇼핑(주)롯데슈퍼 서초1동점","127.0215056909696","37.48620791623802","서울특별시 서초구 남부순환로339길 72 1층 (서초동 목전빌딩 )","02-229-0573"
"4231","1","위생등급제","착한고기 양재점","127.03570618857058","37.4842186556323","서울특별시 서초구 남부순환로350길 11 (양재동)",""
"4232","1","위생등급제","놀부보쌈","127.13469730054913","37.52688372165133","서울특별시 강동구 양재대로89길 16 (성내동 파크프라자215호217호)","02-476-9002"
"4233","1","위생등급제","산장가든","127.14869589075655","37.53251800356829","서울특별시 강동구 동남로49길 24 (둔촌동(2층))","02-485-3388"
"4234","1","위생등급제","아웃백스테이크하우스잠실점","127.1052251148","37.5078880767","서울특별시 송파구 송파대로 466 (송파동지상234층)","02-418-4071"
"4235","6","먹을만큼적당히","이가면옥","127.12428418206178","37.51286833136696","서울특별시 송파구 위례성대로 114 지하1층 (방이동)","02-422-1100"
"4236","1","위생등급제","한정식 연형","127.132259367","37.5095908289","서울특별시 송파구 위례성대로 192 (오금동송산빌딩 지하1층~지상2층)","02-408-8801"
"4237","1","위생등급제","굴마을 가락점","127.1200929635","37.4948850029","서울특별시 송파구 송파대로28길 27 (가락동성원상떼빌101동228229232233호)","            "
"4238","1","위생등급제","남원추어탕","127.12709601179728","37.55150385016377","서울특별시 강동구 상암로3길 24 (암사동뱅크빌딩 1층)","02-441-0600"
"4239","1","위생등급제","(주)캘리스코사보텐압구정본점","127.0297527355","37.5256124903","서울특별시 강남구 압구정로32길 32 (신사동금사빌딩지상1층)","02-3485-0538"
"4240","1","위생등급제","남도자연밥상","127.0917692224","37.506792863","서울특별시 송파구 백제고분로21길 38 1층2층 (삼전동 금강빌딩)",""
"4241","6","먹을만큼적당히","마포숯불갈비","127.09283292980552","37.50359887006445","서울특별시 송파구 백제고분로27길 6 (삼전동)","02-3431-1379"
"4242","1","위생등급제","마루","127.14383899571024","37.54849693267497","서울특별시 강동구 양재대로 1602 (명일동2층3층)","02-426-3121"
"4243","1","위생등급제","소뚜레","127.1712972453","37.5467123561","서울특별시 강동구 천호대로 1469-1 (상일동( 천호대로 1469-1))","02-481-7766"
"4244","6","먹을만큼적당히","신선설농탕","127.14204070337898","37.53351369197047","서울특별시 강동구 천호대로 1176 (둔촌동)","02-486-5900"
"4245","1","위생등급제","푸주옥","127.1297957874","37.5238582406","서울특별시 강동구 강동대로 209 (성내동)","02-474-6987"
"4246","1","위생등급제","함경면옥","127.1301301","37.5235479281","서울특별시 강동구 강동대로 215 (성내동)","02-473-5406"
"4247","1","위생등급제","추담골","127.1453455603","37.4944529827","서울특별시 송파구 거마로 16 (거여동)","02-404-0336"
"4248","1","위생등급제","항아리보쌈","127.1453402059","37.4940241103","서울특별시 송파구 거마로 14 지상1층 (거여동 청송회관)",""
"4249","6","먹을만큼적당히","바삼탕","127.14467617004128","37.494479032558985","서울특별시 송파구 거마로 13 (거여동지상2층)","02-443-9494"
"4250","1","위생등급제","천하일품 이모순대.보쌈","127.14767627022303","37.49967592587035","서울특별시 송파구 거마로 78 (마천동)","02-407-5797"
"4251","1","위생등급제","좋은 밥상","127.1440390447","37.4995290478","서울특별시 송파구 마천로 240 1층 (마천동)",""
"4252","6","먹을만큼적당히","영남식당","0","0","서울특별시 송파구 백제고분로 384 12층 (송파동)","02-2202-1353"
"4253","6","먹을만큼적당히","스시미노루","127.11573685829569","37.51527368488807","서울특별시 송파구 백제고분로 508 지상1층 (방이동)","02-418-7711"
"4254","1","위생등급제","조춘식 동갑이네","127.0889667347","37.5049929971","서울특별시 송파구 삼전로 72-1 지하1 지상1층 (삼전동)","02-424-8969"
"4255","1","위생등급제","청목","127.0878886231","37.5037756451","서울특별시 송파구 삼전로 56 (삼전동(1-4층))","02-412-1122"
"4256","1","위생등급제","주은감자탕","127.0968005731","37.5038083226","서울특별시 송파구 삼학사로 73 (삼전동)","02-417-9473"
"4257","1","위생등급제","비스트로 베네토","127.0947820713","37.5066895714","서울특별시 송파구 석촌호수로 160 지상1층 (삼전동)","02-413-9980"
"4258","6","먹을만큼적당히","옛날집","127.05713614465028","37.510227697582756","서울특별시 강남구 삼성로100길  23-3","02-564-8486"
"4259","2","채식메뉴음식점","성지쌈밥","127.08468390510512","37.49011152191763","서울특별시 강남구 일원로9길 38 (일원동)","02-451-5430"
"4260","1","위생등급제","씨제이푸드빌(주)비비고 강남역점","127.0275306427","37.5002876054","서울특별시 강남구 테헤란로1길 30 지상2층 (역삼동)","02-564-7423"
"4261","1","위생등급제","h&apos; Garden(에이치가든)","127.0024744486","37.5014440751","서울특별시 서초구 사평대로 160 (반포동 팔래스호텔 1층)","02-2186-6885"
"4262","1","위생등급제","미스터피자 서래점","126.9979010673","37.4996204462","서울특별시 서초구 사평대로 122 2층 (반포동)","02-596-3300"
"4263","1","위생등급제","다봉","127.0024744486","37.5014440751","서울특별시 서초구 사평대로 160 (반포동 팔래스호텔 )","02-591-5197"
"4264","1","위생등급제","신태평양","127.0151302623","37.4944044698","서울특별시 서초구 서초대로 307 지하1층 가호 (서초동)","02-534-0354"
"4265","1","위생등급제","아름다운 땅","127.0076439127093","37.49072187373619","서울특별시 서초구 반포대로 121 13층 (서초동 사랑의교회)","02-6190-8319"
"4266","1","위생등급제","푸른바다","127.0377573695","37.4980286599","서울특별시 강남구 논현로81길 3 (역삼동지하1층)","02-555-1991"
"4267","1","위생등급제","강남목장","127.0403053335","37.500359622","서울특별시 강남구 논현로86길 34 (역삼동지상1층)",""
"4268","1","위생등급제","진대감","127.03500438443207","37.50189662579232","서울특별시 강남구 테헤란로25길 15-4 (역삼동지상1층)","02-552-2472"
"4269","1","위생등급제","산수고원","127.1480784043","37.5269217625","서울특별시 강동구 동남로 588 (둔촌동2층 (동남로 588))","02-478-3490"
"4270","1","위생등급제","옛날손짜장","127.1467612658","37.5498592495","서울특별시 강동구 구천면로 436 (명일동)","02-3426-8600"
"4271","1","위생등급제","장원보쌈","127.12634860105714","37.54047643038418","서울특별시 강동구 구천면로 196 (천호동)","02-470-8555"
"4272","1","위생등급제","태능 숯불갈비","127.1290184199","37.5532965523","서울특별시 강동구 올림픽로 812 (암사동)","02-3426-2593"
"4273","9","트랜스지방 안심제과점","파리바게뜨","127.1276004840963","37.531436251842535","서울특별시 강동구 풍성로 139 (성내동(1층))","02-476-8294"
"4274","9","트랜스지방 안심제과점","파리바게트일원점","127.08758950783974","37.491691572201425","서울특별시 강남구 양재대로55길 13 (일원동조이빌딩 1층)","02-3411-0082"
"4275","4","저염실천음식점","수협바다회상 잠실점","127.1054768429","37.5163825167","서울특별시 송파구 오금로 62 지하1층 (신천동)","02-2240-3102"
"4276","1","위생등급제","채선당거여점","127.1455457629","37.4927300121","서울특별시 송파구 오금로 512 (거여동거여2차쌍용(아)상가 지상2층201호)","02-2043-6355"
"4277","1","위생등급제","가야촌오리주물럭","127.148097492102","37.49307282737303","서울특별시 송파구 오금로 533 (거여동)","02-413-5292"
"4278","1","위생등급제","씨앤모아","127.1178445138","37.4917625761","서울특별시 송파구 중대로 80 (문정동롯데마트 2층)","02-403-2399"
"4279","1","위생등급제","세븐스프링스 잠실롯데월드점","127.09814039543262","37.51131078364221","서울특별시 송파구 올림픽로 240 지하1층 (잠실동 롯데월드 어드벤쳐)",""
"4280","10","안심마트","(주)지에스리테일잠실점","127.09332351565288","37.51248599272827","서울특별시 송파구 올림픽로 203 7호동 (잠실동종합상가)","02-423-3774"
"4281","1","위생등급제","엉클윙스","127.1044460998","37.5137525026","서울특별시 송파구 올림픽로 300 (신천동 캐쥬얼동 지하1층)","02-3213-4787"
"4282","10","안심마트","롯데쇼핑(주)롯데슈퍼잠실점","127.10061030204156","37.51442617882784","서울특별시 송파구 올림픽로 269 지하1층 (신천동 잠실롯데캐슬내 상가)","02-2203-5601"
"4283","10","안심마트","롯데쇼핑(주)롯데슈퍼 성내점","127.10497253896605","37.52136010565039","서울특별시 송파구 올림픽로 435 지하1층 103~106호 (신천동 파크리오상가 A동 )","02-2290-5738"
"4284","4","저염실천음식점","화로숯불구이","127.1204816726","37.5312923607","서울특별시 송파구 올림픽로 553 (풍납동지상123층)","02-488-3737"
"4285","6","먹을만큼적당히","그램그램 천호역점","127.12236831939773","37.53654145130323","서울특별시 송파구 올림픽로 613 지상1층 (풍납동)","02-0472-1296"
"4286","1","위생등급제","제일제면소 올림픽공원점","127.1155184445","37.5203411392","서울특별시 송파구 올림픽로 424 지상1층 (방이동 국민체력센터 2 )","02-6740-4807"
"4287","6","먹을만큼적당히","본도시락 방이점","127.1097386774492","37.516169601201746","서울특별시 송파구 올림픽로 354 지상1층 104호 (방이동 아이스페이스 잠실2  )",""
"4288","1","위생등급제","장서는 날","127.0321970343","37.4957093132","서울특별시 강남구 강남대로78길 35 (역삼동)","02-561-6658"
"4289","1","위생등급제","송원","127.17266359860639","37.550368416462945","서울특별시 강동구 상일로 35 (상일동 2층)","02-428-5004"
"4290","1","위생등급제","본가마포소금구이","127.12590718234013","37.528284565772914","서울특별시 강동구 성내로 54 (성내동)","02-489-5592"
"4291","1","위생등급제","맵꼬만명태","127.1362985502","37.5389480823","서울특별시 강동구 성안로 180 (길동1층)","02-470-0499"
"4292","1","위생등급제","완도바다","0","0","서울특별시 강동구 성안로 182 101호 (길동)","02-2245-7173"
"4293","6","먹을만큼적당히","해도듦제주포크","127.10788401646263","37.50073530211973","서울특별시 송파구 가락로16길 2-13 (석촌동)","02-415-7209"
"4294","1","위생등급제","영심이 돼지불백","127.1218205246","37.5280870275","서울특별시 강동구 성내로6길 42 1층 102호 (성내동)",""
"4295","1","위생등급제","팔선생","127.1246361598868","37.52863550243072","서울특별시 강동구 성내로8길 9-19 (성내동)","02-473-8881"
"4296","4","저염실천음식점","멧돌순두부 보쌈","127.1233281278","37.5285035274","서울특별시 강동구 성내로8길 21 (성내동)","02-486-1859"
"4297","7","안심식육판매소","(주)농협유통 하나로마트 서초점","127.01075745422893","37.50257527454011","서울특별시 서초구 고무래로 22","02-596-0837"
"4298","5","건강음식점","해늘찹쌀순대","127.04802348691781","37.47347426058039","서울특별시 서초구 동산로 89","02-574-5522"
"4299","1","위생등급제","둥구나무 사당점","126.98247647963106","37.47701107485498","서울특별시 서초구 방배천로 5-1 (방배동 8층)",""
"4300","1","위생등급제","바르미샤브샤브앤칼국수","126.9822366402","37.4776994104","서울특별시 서초구 방배천로 11 2층 202-2호 (방배동)","02-597-1155"
"4301","6","먹을만큼적당히","본도시락(강남역점)","127.02905649771459","37.49222863629024","서울특별시 서초구 사임당로 178 113호 (서초동 서초이즈타워 )","02-511-7269"
"4302","1","위생등급제","Salvatore Cuomo(살바토레 쿠오모) 신세계강남점","127.0024111972","37.5039344562","서울특별시 서초구 신반포로 176 11층 (반포동 신세계백화점강남점)","02-3479-1031"
"4303","1","위생등급제","(주)이랜드파크외식 반포 뉴코아 아시아문 pho","127.00743769","37.5092393648","서울특별시 서초구 잠원로 51 지하1층 (잠원동 뉴코아아울렛 )",""
"4304","1","위생등급제","(주)이랜드파크 외식 반포뉴코아 피자몰","127.00743769","37.5092393648","서울특별시 서초구 잠원로 51 지하1층 (잠원동 뉴코아아울렛 본관)","02-3476-4296"
"4305","1","위생등급제","제이스 포(J&apos;s Pho)","127.02558235009212","37.464539618566235","서울특별시 서초구 태봉로 70 2층 202호 (우면동 우면프라자)",""
"4306","1","위생등급제","신선설농탕","127.01954265382403","37.485584759527136","서울특별시 서초구 효령로 322","02-3473-1155"
"4307","4","저염실천음식점","평가옥","127.0457189215","37.4761782044","서울특별시 서초구 논현로 69 (양재동1층2층)","02-3462-1577"
"4308","1","위생등급제","미스터피자 서초점","127.012318009","37.5017498008","서울특별시 서초구 서초중앙로 224 2층 (반포동)","02-595-1100"
"4309","11","안심떡집","여의도떡방서초점","127.01353861149962","37.497352757037326","서울특별시 서초구 서초중앙로 188 301호 (서초동 아크로비스타 지하)","02-594-5881"
"4310","1","위생등급제","그램그램 올림픽공원 방이점","127.11601536869374","37.51397596675252","서울특별시 송파구 백제고분로50길 12 지상1층 (방이동)","02-424-9279"
"4311","1","위생등급제","잠실영양센타","127.0804765495","37.51027537","서울특별시 송파구 백제고분로7길 14 (잠실동)","02-424-3996"
"4312","1","위생등급제","원광","127.090070804","37.5051939855","서울특별시 송파구 삼전로8길 9 (삼전동)","02-416-1518"
"4313","4","저염실천음식점","봉황숯불갈비","127.1110295072","37.5017955741","서울특별시 송파구 가락로18길 4 (송파동)","02-413-3486"
"4314","1","위생등급제","나주관","127.13168779395866","37.52416969483122","서울특별시 강동구 강동대로53길 31 (성내동(1층))","02-6677-7766"
"4315","6","먹을만큼적당히","돈후이","127.12703368768567","37.50408962493534","서울특별시 송파구 오금로35길 10 (오금동지상1층지하1층)","02-3402-3333"
"4316","1","위생등급제","삼성동코엑스직영점(하남돼지집)","127.04755634351669","37.506970305803485","서울특별시 강남구 테헤란로81길 53 12층 (삼성동)","02-501-0758"
"4317","1","위생등급제","(주)썬앳푸드시추안하우스삼성점","127.05799072488406","37.50958936994667","서울특별시 강남구 테헤란로87길 29 (삼성동지상1층)","02-3406-1713"
"4318","1","위생등급제","(주)신정","127.0324057053","37.4970932024","서울특별시 강남구 테헤란로8길 29 (역삼동)","02-554-1033"
"4319","1","위생등급제","(주) 이랜드파크외식 자연별곡도곡점","127.0520135015","37.4888654078","서울특별시 강남구 언주로30길 21 지하1층 (도곡동)","02-576-0540"
"4320","1","위생등급제","고모네원조콩탕북어찜","127.13593319581297","37.52966099316211","서울특별시 강동구 풍성로57길 13 (성내동)","02-485-4675"
"4321","1","위생등급제","(주)신세계조선호텔 나인스게이트","126.98018321530917","37.564483681788396","서울특별시 중구 소공로 106 조선호텔 1층","02-771-0500"
"4322","6","먹을만큼적당히","암소집","127.0356489527905","37.563575362549116","서울특별시 성동구   왕십리로20길 20-1","02-2296-0845"
"4323","6","먹을만큼적당히","마장설렁탕","127.04222429544991","37.5662689744736","서울특별시 성동구 마장로39가길  14","02-2292-8388"
"4324","1","위생등급제","채선당수락산점","127.05582427057585","37.6801877478695","서울특별시 노원구 동일로 1700 토마토파르코 225-230","02-930-2114"
"4325","1","위생등급제","참배나무골","126.96448763636255","37.561960818019784","서울특별시 서대문구 충정로 36","02-393-5292"
"4326","7","안심식육판매소","(주)신세계(신세계한우코너)","127.00239310207337","37.50393806062047","서울특별시 서초구 신반포로 176","02-303-8202"
"4327","6","먹을만큼적당히","아이피","126.90129416861806","37.48374312820038","서울특별시 구로구 디지털로32길  97-22(구로3동 1125-3)","02-868-1819"
"4328","1","위생등급제","(주)남양알앤씨(해사랑)","127.11551844445054","37.52034113915062","서울특별시 송파구 올림픽로  424 지하1층","02-410-2111"
"4329","1","위생등급제","큰기와집","126.98163727024885","37.579937784312825","서울특별시 종로구 북촌로5길 62 ","02-722-9024"
"4330","6","먹을만큼적당히","투뿔한우전문점","126.98509579417168","37.56316894947782","서울특별시 중구 명동8길 11-8 1층 (명동2가)","02-777-3223"
"4331","6","먹을만큼적당히","하동관","126.98503215746555","37.56443394031568","서울특별시 중구 명동9길 12 (명동1가)","02-776-5656"
"4332","2","채식메뉴음식점","빕스명동중앙점","126.98517710459745","37.56409158001314","서울특별시 중구 명동길 53 3층 (명동1가)","02-779-7871"
"4333","1","위생등급제","일식 성진","126.9897274679","37.5621350993","서울특별시 중구 삼일대로4길 9 (충무로2가외 2필지 1층 109호)","02-2269-5551"
"4334","1","위생등급제","씨제이푸드빌(주)푸드오클락","126.9907610935","37.5508583002","서울특별시 용산구 남산공원길 126 (용산동2가 서울타워 광장1층)","02-3455-9224"
"4335","1","위생등급제","카페테리아 바이 아워홈","126.9729212431","37.5516772671","서울특별시 용산구 한강대로 372 지하2층 201호 (동자동 센트레빌 KDB생명타워)",""
"4336","11","안심떡집","여의도떡방 광화문점","126.96857500841562","37.57465520330151","서울특별시 종로구 사직로8길 4 (사직동풍림스페이스본상가 301동 B121-AB)","02-723-5882"
"4337","6","먹을만큼적당히","본죽(용문동점)","126.96005024607189","37.537657669708444","서울특별시 용산구 새창로 110 (용문동(지상1층))","02-702-6288"
"4338","9","트랜스지방 안심제과점","파리바게뜨(만리점)","126.9625688351668","37.55133926779382","서울특별시 용산구 만리재로 134 (서계동(지상1층))","02-2695-2500"
"4339","9","트랜스지방 안심제과점","파리바게뜨","127.00598737042456","37.53339713603631","서울특별시 용산구 대사관로 71 (한남동(지상1층))","02-798-0012"
"4340","1","위생등급제","왕비집 종로점","126.98618130668627","37.568928248058874","서울특별시 종로구 삼일대로15길 24 (관철동 지상2-4층)","02-720-3066"
"4341","1","위생등급제","도네누Ⅰ","126.98621286608315","37.56965986011101","서울특별시 종로구 삼일대로19길 24 (관철동지상1층)","02-720-7772"
"4342","1","위생등급제","유정식당","127.01282716118203","37.569191450656604","서울특별시 중구 마장로1길 28 (지상1층2층)","02-0235-2917"
"4343","6","먹을만큼적당히","놀부 부대찌개","126.98518636218038","37.56306804927225","서울특별시 중구 명동10길 16-1 (명동2가(지상2층))","02-3789-0110"
"4344","1","위생등급제","신라갈비찜","126.9515491635","37.5330125326","서울특별시 용산구 원효로 69 (원효로4가(지상1층))","02-719-1290"
"4345","1","위생등급제","콴쒸이","126.95164452872755","37.53250440707384","서울특별시 용산구 원효로 70 (원효로4가 118-1 지상2층)","02-715-7079"
"4346","1","위생등급제","제이에스피(블리스)","126.9932250412983","37.53487473496228","서울특별시 용산구 이태원로 173-7 (이태원동 119-7 지상1층2층4층)","02-798-1125"
"4347","1","위생등급제","아그라(Agra)","126.9909893836","37.5345970773","서울특별시 용산구 이태원로 153 (이태원동덕흥빌딩(지하1층))","070 82304320"
"4348","1","위생등급제","광화문순대국","126.97359673590972","37.57446181840645","서울특별시 종로구 새문안로5가길 28 (적선동광화문플래티늄 지하1층 105호)","02-730-9806"
"4349","1","위생등급제","(주)솔모랑","126.97429489709765","37.57202928626468","서울특별시 종로구 새문안로5길 19 (당주동로얄빌딩 지하1층 5758호)","02-720-6152"
"4350","4","저염실천음식점","구팡돌 할매보쌈","126.9763528903","37.5647244437","서울특별시 중구 덕수궁길 7 (태평로2가(지하1층지상1층))","02-754-4353"
"4351","9","트랜스지방 안심제과점","뚜레쥬르충무로극동점","126.99105854255445","37.5618252647587","서울특별시 중구 퇴계로 173 (충무로3가)","02-2261-5401"
"4352","1","위생등급제","옛멀 한우생고기","127.01700099134538","37.56580317920578","서울특별시 중구 퇴계로 409 2층 (흥인동)","02-2238-0202"
"4353","6","먹을만큼적당히","옛멀 한우생고기","127.01700099134538","37.56580317920578","서울특별시 중구 퇴계로 409 2층 (흥인동)","02-2238-0202"
"4354","6","먹을만큼적당히","진남포막국수","127.01014911489844","37.55344228817687","서울특별시 중구 다산로 108 (신당동(지상23층))","02-2252-2457"
"4355","6","먹을만큼적당히","광동수산","127.01621279508467","37.56395444588795","서울특별시 중구 다산로 236 (1층)동 (신당동)","02-2231-6042"
"4356","1","위생등급제","평양면옥","127.0066507699","37.5633607141","서울특별시 중구 장충단로 207 (장충동1가 26 - 32 (1층))","02-267-7784"
"4357","6","먹을만큼적당히","한양정","127.04087631721413","37.56025800096658","서울특별시 성동구 마조로 27 (행당동37)","02-2299-1711"
"4358","4","저염실천음식점","이가갈비","127.0409350627","37.5600597613","서울특별시 성동구 마조로 25","02-2298-8878"
"4359","1","위생등급제","한촌설렁탕 성수점","127.0571265713","37.545143323","서울특별시 성동구 성수이로 113 (성수동2가(지하1층))","02-463-6568"
"4360","6","먹을만큼적당히","이북집찹쌀순대","127.05704380432807","37.543445880458826","서울특별시 성동구 성수이로 96 (성수동2가)","02-464-2270"
"4361","6","먹을만큼적당히","곤드레쌈밥집(금호점)","127.0203348169534","37.554814094026995","서울특별시 성동구 행당로 1 2층 (금호동1가 125-1)","02-792-2986"
"4362","1","위생등급제","옛골토성 왕십리점","127.0349992095","37.5586128669","서울특별시 성동구 고산자로10길 8 (행당동(지상1층))","02-2282-5292"
"4363","6","먹을만큼적당히","본도시락 성수점","127.05444874995234","37.54755566126121","서울특별시 성동구 성수일로12길 34 1층 (성수동2가 289-211)","024994282 "
"4364","1","위생등급제","서울교육문화센터","127.0566956161","37.5618083866","서울특별시 성동구 천호대로78길 15-48 1층 (용답동 서울시투자기관 교육복지통합센터)",""
"4365","1","위생등급제","설가온","126.97572100551191","37.57262064091815","서울특별시 종로구 세종대로 175 지하1층 (세종로)","02-733-3276"
"4366","1","위생등급제","미당순두부","126.98847686372697","37.56900778204658","서울특별시 종로구 삼일대로 388-12 (1층)","02-2277-8090"
"4367","1","위생등급제","진아춘(광화문점)","126.9749069498","37.5697012462","서울특별시 종로구 새문안로 92 B117~119호 (신문로1가)","02-736-3633"
"4368","10","안심마트","홈플러스 익스프레스 광화문점","126.97476179516074","37.57048688321466","서울특별시 종로구 새문안로 91 (신문로1가)","02-737-9994"
"4369","1","위생등급제","씨제이푸드빌(주)더플레이스 광화문점","126.97607939086536","37.57050878142685","서울특별시 종로구 새문안로 103 (신문로1가지상12층)","02-722-1300"
"4370","1","위생등급제","삼성웰스토리(주) 강북병원장례식당","126.96781225123133","37.5688670051908","서울특별시 종로구 새문안로 29 (평동)","02-2001-1085"
"4371","1","위생등급제","한일장","126.9896902285","37.5695412836","서울특별시 종로구 수표로 94 지하1~지상3층 (관수동)","02-2265-7707"
"4372","1","위생등급제","마산아구찜","127.03196881356452","37.565115317989445","서울특별시 성동구 무학로6길 18 지상1층 (도선동 329-9)",""
"4373","4","저염실천음식점","동해바다","127.092392994","37.5393798276","서울특별시 광진구 구의동 아차산로 453","02-458-7721"
"4374","4","저염실천음식점","옛고을","127.0357181209","37.5567241614","서울특별시 성동구 고산자로6가길 36 (행당동(지상1층))","02-2292-4557"
"4375","1","위생등급제","목동아리스","127.00147638800008","37.586224533370405","서울특별시 종로구 창경궁로 281 (혜화동(지하1층지상2·3·4층))","02-742-7424"
"4376","1","위생등급제","김명자굴국밥","126.9843886193","37.5674828275","서울특별시 중구 남대문로10길 30 (수하동)","02-776-3694"
"4377","4","저염실천음식점","노사봉家  아리랑","126.9805863164","37.5638854872","서울특별시 중구 남대문로7길 23 (소공동(1층))",""
"4378","6","먹을만큼적당히","(주)해우리 무교점","126.98036814403505","37.56714345301058","서울특별시 중구 남대문로9길 40 지하1층 B101~B104호 (다동 YG타워)",""
"4379","1","위생등급제","아웃백스테이크하우스회현점","126.97966380502916","37.559884906816954","서울특별시 중구 남대문시장10길 22","02-3789-9501"
"4380","1","위생등급제","씨제이푸드빌(주) 차이나팩토리 대학로점","127.0020288476988","37.58424954832057","서울특별시 종로구 대학로 146 (혜화동혜화씨티밸리 3층)","02-765-7060"
"4381","1","위생등급제","부산집","126.9734693039","37.5762817989","서울특별시 종로구 사직로 133-8 (적선동)","02-738-1136"
"4382","1","위생등급제","눈나무집","126.9818890343","37.5874809392","서울특별시 종로구 삼청로 136-1 123층 (삼청동)","02-739-6742"
"4383","1","위생등급제","한국의집","126.99449942381287","37.56022170091833","서울특별시 중구 퇴계로36길 10 (필동2가)","02-2267-2375"
"4384","1","위생등급제","핏제리아 O","127.0045329699","37.5803463747","서울특별시 종로구 동숭길 48 (동숭동)","02-0762-3582"
"4385","1","위생등급제","순대실록","127.00327419134403","37.58327284359585","서울특별시 종로구 동숭길 125 (동숭동)","02-742-5338"
"4386","1","위생등급제","해물명가","127.0193977336","37.5547529838","서울특별시 성동구 금호로11길 4 (금호동2가)","02-2231-6446"
"4387","6","먹을만큼적당히","만두전빵","127.03191612043392","37.55833983745098","서울특별시 성동구 행당로15길 2-1 (행당동)","02-2292-6882"
"4388","1","위생등급제","미도미","127.0885800672","37.552933771","서울특별시 광진구 천호대로 646 (능동능동나이스빌딩)","02-457-9457"
"4389","6","먹을만큼적당히","망향비빔국수","127.09124192756417","37.54931333607398","서울특별시 광진구 천호대로 694 (구의동(1층))","02-454-1357"
"4390","1","위생등급제","캘리스코 사보텐 SFC점","126.9782578911","37.5684224972","서울특별시 중구 세종대로 136 (태평로1가 서울파이낸스센터 지하2층)",""
"4391","1","위생등급제","(주)운산 광화문점","126.9782578910947","37.56842249719518","서울특별시 중구 세종대로 136 105동 A호 (태평로1가파이넨스빌딩 지하1층)","02-771-5553"
"4392","1","위생등급제","현대","126.9769193920132","37.56289373125423","서울특별시 중구 세종대로 76 (태평로2가)","02-0752-9504"
"4393","6","먹을만큼적당히","대동보성","126.97463894869572","37.55888562970186","서울특별시 중구 세종대로 28 (남대문로5가(지상2층))","02-771-5938"
"4394","1","위생등급제","주식회사 평창갈비","127.09309870721324","37.53910897340652","서울특별시 광진구 아차산로 456 (구의동(2층))","02-446-1451"
"4395","1","위생등급제","의정부부대찌개 앤 돈까스","126.98236348041131","37.572884910672364","서울특별시 종로구 우정국로 45-7 (견지동(지상2층))","02-734-5552"
"4396","1","위생등급제","에이치 플레이트(H-plate)","126.9876377398","37.5780176459","서울특별시 종로구 율곡로 75 지하1층 (계동)","02-746-2960"
"4397","1","위생등급제","신의손떡볶이","127.09512465949387","37.54135625395436","서울특별시 광진구 광나루로 606 (구의동(1층))","02-6339-0282"
"4398","4","저염실천음식점","가마솥도가니탕 장수옥","127.0869595914","37.5647164105","서울특별시 광진구 용마산로 124 (중곡동)","02-444-6888"
"4399","1","위생등급제","채선당","127.087234226","37.5633935457","서울특별시 광진구 용마산로 110 (중곡동)","02-452-5200"
"4400","1","위생등급제","하루연가","127.0080551819","37.5718480069","서울특별시 종로구 율곡로 286 2층 202호 (종로6가)",""
"4401","1","위생등급제","들풀식당","126.9701370288","37.5864261914","서울특별시 종로구 자하문로 118 (청운동)","02-720-4323"
"4402","1","위생등급제","누리","126.9852473903","37.575011654","서울특별시 종로구 인사동14길 23 (관훈동)","02-725-2622"
"4403","1","위생등급제","이미례감독의 여자만(관훈점)","126.98491232113895","37.574953948024735","서울특별시 종로구 인사동14길 13 (관훈동)","02-733-8970"
"4404","1","위생등급제","산내리","126.986479297109","37.57358102188057","서울특별시 종로구 인사동6길 13 1층","02-747-9700"
"4405","1","위생등급제","강변감자탕","127.09258322106635","37.53582973834986","서울특별시 광진구 구의강변로 64 1층 상가101호 (구의동 구의아크로리버)","02-446-3475"
"4406","6","먹을만큼적당히","심마니유황오리","127.08529364720384","37.56089740167346","서울특별시 광진구 긴고랑로 85 (중곡동)","02-452-1610"
"4407","1","위생등급제","바이킹스더블","127.07121565666922","37.53899805779457","서울특별시 광진구 능동로 92","02-2201-7575"
"4408","1","위생등급제","아모제푸드(주)푸드캐피탈스타시티점","127.07121565666922","37.53899805779457","서울특별시 광진구 능동로 92 지하1층 (자양동 롯데백화점 스타시티점)","02-2185-7777"
"4409","9","트랜스지방 안심제과점","파리바게트(화양리점)","127.07366286233838","37.546849667111545","서울특별시 광진구 능동로 181 (화양동)","02-465-1519"
"4410","1","위생등급제","애슐리 건대","127.0714118564","37.540659383","서울특별시 광진구 능동로 110 (화양동영존빌딩 B동4층)","02-3436-1033"
"4411","1","위생등급제","나무(Namu)","127.1117068379","37.5586300824","서울특별시 광진구 워커힐로 177 1층 (광장동 W호텔)","02-465-2222"
"4412","6","먹을만큼적당히","신선설농탕","127.08290761623007","37.5403166997557","서울특별시 광진구 자양로 139 (자양동)","02-454-7944"
